C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16
0.770945,-0.064591,0.231663,-0.348122,-0.513946,0.976161,-0.041904,0.471066,1.172811,1.585182,-0.950713,-2.119788,-0.783741,1.238398,0.649243,-0.625783,0
1.493897,0.142958,-0.374833,0.739748,1.061474,-0.443965,0.100252,-0.178508,0.579475,1.772750,-0.649748,-0.987661,-0.619984,-0.469164,-0.824617,-0.287900,1
1.351093,0.504048,-0.016069,1.665546,1.410966,0.120283,0.583726,-0.601633,0.798522,0.491526,1.027536,0.946265,-0.645862,-1.221180,-0.282576,1.191027,1
0.252491,1.130154,0.031032,1.955774,-1.235627,1.130200,1.743235,0.015549,-2.757344,-0.796775,-0.614869,-0.702684,-1.181434,-0.488157,-0.711429,0.830013,0
0.900345,-0.750778,-0.638868,-1.295735,0.829541,-0.376935,-1.158916,-0.012231,0.699979,-0.313266,-0.369670,1.659642,0.116593,1.551955,0.768600,0.491389,1
0.185912,-0.312893,-0.028997,-1.437634,-1.874448,0.075313,-0.263742,1.814210,1.390189,-0.640565,-1.069789,-0.682116,0.463291,-0.042379,-0.480359,-0.527031,0
-0.573910,-0.373056,-0.282849,-1.404507,-1.469216,0.321341,-0.390065,1.384573,-1.631428,-1.129464,0.932539,-0.341789,-0.627403,-1.082681,1.213043,-0.141285,0
0.607166,-0.122024,0.699078,-0.739115,-1.172402,1.709485,-0.059268,0.762777,-1.504223,0.398149,1.920562,-1.232319,-0.912907,-0.649097,1.009506,-0.854706,0
1.410775,-0.747497,0.649774,-1.525831,0.242795,-0.657499,-1.096267,0.552969,-0.206005,-0.718839,0.153081,0.934449,-0.085256,0.846968,1.343730,1.206839,1
0.402495,-0.154878,-0.269281,-0.873608,-1.328504,-0.531003,-0.090982,0.315040,0.213466,-0.417629,0.127565,1.008640,0.169377,-0.638527,0.180736,-1.286726,0
-1.645868,-0.563715,-1.253365,-0.647898,1.426681,0.673748,-0.949541,0.848150,0.689162,0.240290,2.048221,1.796344,1.294358,-0.700393,1.035721,0.449090,1
0.763565,0.148611,0.833629,-0.846387,-2.892007,0.189229,0.498775,1.035747,-0.640961,0.246423,0.508186,-0.369531,0.609042,-1.885712,0.599424,-1.577383,0
-1.122241,-0.637788,-0.138375,-0.794849,1.461252,-1.516060,-1.059213,-0.143119,-0.051366,-1.200227,0.194519,0.336469,-0.289482,1.256172,0.501885,-0.349405,1
1.236850,0.319212,0.226532,2.477096,4.411466,0.814585,0.022273,1.158917,-0.579083,-0.465024,1.883261,-0.621636,0.498600,-0.024194,-0.196510,1.278719,1
0.014808,0.363324,-1.646967,1.415036,1.547555,0.103725,0.368368,1.612881,-0.341065,-0.733469,-1.293767,-1.387718,0.549076,1.153078,0.003169,0.838749,1
1.673203,0.431465,-1.340347,0.828017,-0.270522,-0.436663,0.645654,2.181059,0.229358,-0.596989,0.874918,1.295505,-0.298774,0.912518,-1.643906,0.094570,0
-0.674798,-0.555796,1.682793,-0.563894,1.591901,-0.389854,-0.954497,0.401792,-0.461856,-0.889406,2.310412,1.013562,0.530936,0.242178,-0.682573,0.875379,1
-0.820101,0.336919,-0.155006,0.791525,0.147272,0.248296,0.468769,-0.667631,1.158972,1.247891,-0.232589,-1.535026,-1.168123,0.053283,-0.230080,1.377428,1
0.895763,-0.531037,-0.434389,-0.408023,1.844384,0.507973,-0.943913,-2.316445,-1.839661,0.583551,-0.337385,0.969382,0.629875,0.258438,-0.193787,0.755156,1
1.682374,-0.202645,0.721481,-0.393494,0.115676,0.786997,-0.302120,-0.085554,-1.176324,0.303907,0.698502,0.797337,-1.049167,-0.861537,0.514051,0.764508,0
0.146579,0.058073,-1.353075,-0.121358,-0.612226,-0.604681,0.143765,-0.876224,0.925276,0.003794,-1.790696,0.410229,0.060170,0.216857,1.756303,-0.449184,0
1.053812,0.950341,0.266182,2.114095,0.122198,1.633251,1.351206,1.327994,-0.980115,-0.954230,-0.127172,-0.873377,0.478935,-0.883618,-1.018418,-2.523575,0
-0.339033,1.652849,0.777611,2.050164,-3.810919,-1.347950,2.747360,-0.518645,0.952698,0.784841,0.236579,0.427007,-1.168234,-0.826188,-0.049555,-0.641676,0
0.348483,-0.412827,-0.894642,-1.457353,-1.386214,-0.432827,-0.455313,0.559416,0.496635,0.342429,1.294801,0.495184,0.131197,1.489319,1.997069,-0.838309,0
0.546459,-0.536828,-1.377792,-0.759993,1.004951,0.268752,-0.869326,1.005656,1.559883,0.647007,0.672272,-0.498933,-0.911226,1.104742,1.218774,-0.203059,1
-0.546214,0.585071,0.964131,1.173366,-0.241761,-0.669326,0.863163,-0.243095,0.268588,0.304346,-1.878566,-1.093649,0.857769,0.434040,1.040808,0.612840,0
-0.915174,0.574455,-0.282089,0.844877,-0.997191,-2.298016,0.922534,-1.131291,1.453660,-1.961096,-0.328147,0.083730,-1.199965,-0.722793,-1.178460,1.616773,0
0.605362,0.077099,-1.327976,-0.015054,-0.451533,0.132184,0.155189,0.456982,-0.504777,0.352436,0.169919,-1.302193,1.274374,0.043203,-0.198187,0.569236,1
-0.437994,0.552016,0.990769,1.043187,-0.386117,1.603665,0.830001,0.090147,-0.199809,-3.221064,0.602098,-0.188168,1.825368,0.891819,-1.015911,-1.078563,0
-0.662111,-0.094258,1.519857,-1.119141,-2.261548,0.875482,0.088117,0.097523,-1.184161,-0.704993,0.763728,0.056283,-1.432711,0.025045,-0.868219,0.361033,0
-0.453334,0.229237,0.606207,0.664916,0.412762,0.450684,0.288081,-1.294871,0.060304,1.339729,-0.376811,-0.979397,1.682657,-1.010354,-0.883232,0.432662,1
1.317249,0.154937,0.823487,0.997877,1.635555,-2.343437,0.060744,1.715749,0.883917,0.879642,-0.635961,1.151267,-1.426218,-1.277420,1.585413,0.518759,1
-0.327731,0.364642,1.298285,0.352177,-1.088372,-0.572803,0.630560,0.233622,0.524592,0.685082,0.697959,-0.565930,0.227704,-0.582999,0.122060,0.524814,0
-0.040411,0.582406,-0.230325,1.110625,-0.382623,-0.210833,0.873251,-0.089772,-0.968898,0.728370,0.263031,-2.234681,1.608297,-1.492096,0.486005,0.887634,0
-0.431901,0.082054,-0.646999,0.956199,1.924113,0.763083,-0.072302,0.446368,0.696808,0.922081,0.622726,-0.113561,-0.916498,0.785961,1.246398,1.095771,1
0.070940,0.305180,-1.049747,1.305098,1.588082,-1.993434,0.280957,1.026219,0.352339,0.189343,-0.814078,-0.873757,-0.363719,-2.322657,-0.977519,-0.492048,1
-0.000451,-0.528495,0.437334,-0.316719,2.056553,0.330139,-0.961219,0.546216,0.015503,-0.066780,0.248661,-1.571402,-0.912798,0.350765,0.817799,0.551252,1
-0.349454,0.168875,0.447158,1.288885,2.280428,2.163366,0.017057,-0.889567,1.080919,0.685183,0.836602,-0.301009,-0.988906,0.674521,-1.129380,1.810387,1
-1.098843,-0.828894,0.113427,-1.728988,0.177705,-0.020329,-1.206604,-0.135477,-0.879138,-0.246337,-1.549660,0.735381,-1.246004,0.051076,-0.516024,1.530360,1
0.147911,0.242933,0.177241,1.024205,1.227819,-0.781467,0.227240,0.912656,-0.966550,-0.774363,-3.032459,0.500652,0.804128,-0.417182,1.885122,0.576128,1
0.265948,-0.622585,0.864312,-0.851678,1.239001,1.612598,-1.015457,-0.322788,-0.481552,-0.447396,0.478445,-0.034514,-0.083629,-0.421010,0.960784,-0.321207,1
0.860767,0.053210,1.147811,-0.845789,-2.377878,-1.598931,0.311149,0.310307,-0.258661,0.755114,-0.064578,1.597000,1.508860,0.895188,0.246717,-1.063960,0
-1.525494,0.149788,-0.794971,0.749296,1.048389,0.108810,0.111342,-0.430552,-1.520372,1.006252,-0.212670,-0.613288,1.622704,1.598828,-1.153153,-0.114371,1
0.993052,-0.578726,0.234195,-1.865423,-1.504048,0.617206,-0.681660,0.031758,-1.382170,2.057006,-1.140083,0.562588,-0.053014,-0.009206,-0.458383,-1.974110,0
-0.453175,0.308650,1.446473,-0.360460,-2.550113,2.713323,0.694589,0.544964,0.651111,-0.643493,1.192529,-1.598379,-0.067586,-1.824883,-0.413259,0.911708,1
-0.686865,0.959275,3.571820,1.469177,-1.520932,-0.733050,1.526283,0.685472,-0.345650,-1.352498,-0.677112,0.962893,0.025004,0.121748,2.060010,-1.135327,0
0.146745,-0.661028,1.125814,-1.081496,0.877151,-0.166182,-1.034870,1.173285,0.361522,0.823639,1.191045,-0.240505,0.732449,0.260851,-2.060523,2.045071,1
0.667543,-0.509561,-0.511733,-0.689965,1.031635,-1.349758,-0.832846,1.254871,0.288051,0.603263,-0.493307,0.110325,-0.886762,1.652612,1.463142,-0.511161,1
-0.249630,-0.441248,-0.236308,-0.597093,0.894255,-0.433965,-0.721284,0.545138,-1.977869,-0.846277,0.924305,1.226284,-0.051055,-1.074462,-2.194829,1.521875,0
-0.001624,-0.256214,-0.501981,-0.857906,-0.745134,-1.352235,-0.293957,-2.237058,-0.164119,0.247628,-1.506886,-1.903779,-1.176585,0.957495,2.754277,1.598107,0
-0.465995,0.146241,1.319959,-0.164248,-1.192085,-0.555240,0.327504,1.562026,0.167145,-1.478244,0.334162,0.740930,-1.475835,0.081278,1.335996,-0.201729,1
-0.093765,0.571758,0.736450,1.185697,-0.139721,0.258368,0.833989,-1.956229,-0.479471,0.254262,2.198523,0.859368,0.975452,-0.550801,-0.626062,-0.000700,0
-0.544496,-0.961324,0.969163,-2.289650,-0.497396,1.074297,-1.329909,0.135995,0.139229,-2.366561,-1.578234,0.609111,1.120042,0.636238,0.491150,0.551646,1
-0.778454,-0.515368,2.109475,-0.522365,1.477372,-0.229174,-0.885192,0.704497,-0.399261,-0.784372,-0.508751,-1.927554,1.797573,0.544829,-1.217916,-0.727094,1
2.548132,-0.348072,0.616338,-1.619524,-2.135288,0.769104,-0.288450,-0.270669,1.098869,1.352290,-2.170450,-2.081809,2.696529,-1.393577,1.270135,-3.036300,0
-0.469668,0.635911,0.642163,1.385868,0.010641,1.170437,0.911169,0.837472,0.722530,1.351951,0.782726,-1.240173,1.727895,1.353120,-0.124130,0.124366,0
0.379704,0.202186,0.439799,0.484767,0.112546,0.660302,0.278923,-0.369484,-1.877883,0.017970,-0.002193,1.056049,-0.612144,0.492876,0.243484,-1.224933,0
0.551845,0.673166,-0.395291,1.027873,-1.075008,0.959386,1.071821,-0.628356,-1.479892,-1.093887,0.058689,0.018129,-0.387422,-0.632776,1.001622,-1.285283,0
-0.147896,0.384473,-0.863384,0.997227,0.400512,0.752849,0.511979,2.114137,1.225758,-0.478271,-3.144398,1.467681,-0.588022,1.275691,-0.079441,0.072843,1
1.018914,-0.460859,0.174898,-1.561434,-1.385540,0.931693,-0.524282,-0.498813,-1.319311,-1.159713,-2.571508,0.443942,0.622713,1.755408,-0.887344,0.118334,0
-0.376662,-0.348651,-0.229052,-0.640325,0.289744,0.054935,-0.528755,1.161392,0.060607,-0.112224,-0.918116,-0.053921,-0.800534,1.265382,0.040205,-0.887718,0
0.316188,-0.753496,1.170186,-1.488087,0.368388,-0.108087,-1.117276,-1.268330,-0.417955,0.988558,-0.318613,0.307199,-0.063305,0.428129,-0.300453,0.228349,1
-0.998449,-0.613935,1.140631,-0.984356,0.864360,-0.358123,-0.966052,0.334156,1.328174,1.745661,-0.706145,-0.488743,0.541948,-0.222529,0.301415,1.895874,1
-0.189635,0.316406,0.248727,1.248832,1.388590,-0.339009,0.316761,0.698615,0.637319,-1.236003,-1.850955,1.014020,0.008323,-1.531838,1.842074,0.446999,1
-0.562416,0.115712,-1.337469,0.332005,0.199382,-0.533549,0.146300,-0.369053,-0.325857,0.271229,-0.659027,-2.714145,-0.659509,-0.681612,-1.409238,0.335954,1
0.194298,-0.096108,1.083130,-0.746691,-1.330400,-1.105823,-0.006489,-0.116901,0.150441,-0.492020,1.233448,-0.541553,-0.410176,-1.959347,1.925248,-1.384462,0
-1.234063,0.221301,-1.086683,0.540139,0.146786,-1.367461,0.302962,0.822725,-0.272099,0.577924,1.377249,1.587574,-1.238338,0.136917,-0.164423,0.379696,1
0.200240,-0.580693,-0.362463,-0.976061,0.706244,1.469106,-0.902751,-0.993120,1.993437,-1.124449,-0.442091,-0.058421,0.828974,0.014943,-0.410515,-0.049907,1
-0.777170,-0.246854,-1.288662,-0.964611,-1.059352,-0.531059,-0.249501,-0.686916,-0.475813,1.208420,-1.947124,-1.331938,0.640509,1.234029,-0.138337,-1.322754,0
1.105750,-0.703397,1.097186,-1.157949,0.915730,0.602510,-1.099459,-2.094268,1.029438,0.607122,0.767236,-0.879744,-0.723541,-0.680490,0.586743,0.827706,1
0.783432,-0.202903,0.510113,-0.369160,0.177249,-0.533972,-0.308570,-0.335644,1.069185,-0.878266,0.120140,0.222371,-0.070496,-0.984023,-0.177333,-0.979984,0
-1.099275,0.111508,0.821977,0.549395,0.759661,1.519632,0.084941,0.431724,1.254022,1.138921,-0.163476,0.156028,-1.347028,2.002238,-0.762154,-0.162824,1
0.192345,0.168406,0.679919,0.252339,-0.280818,0.029624,0.269311,-1.121776,0.605500,0.174063,-0.997331,0.042797,-1.606539,0.772180,0.874039,0.521750,1
-0.693572,-0.887532,0.829990,-2.201707,-0.676403,0.616044,-1.206377,-1.344685,0.942281,-0.344955,-0.651093,0.294595,-0.371914,-0.935329,-0.601752,0.405267,1
-0.283861,0.112484,-1.102534,-0.266621,-1.263899,1.911442,0.286172,1.040755,-0.126280,0.716965,-0.161518,-0.873561,1.915804,1.075816,0.611657,-0.717518,0
0.221051,0.904001,-0.881138,1.268673,-1.719830,-0.074132,1.466632,-0.006819,-1.099719,-0.919853,0.582205,-1.339411,-0.957737,1.253102,0.636485,0.045402,0
-1.381652,-0.044195,0.122024,0.447841,1.345165,0.444735,-0.196235,0.987742,0.540918,-1.732119,1.095149,0.713025,-0.326385,1.427602,-2.117430,0.661625,0
0.758484,-0.554310,1.685719,-1.504949,-0.743663,-0.604026,-0.721725,-1.588219,-1.882429,-1.987390,-0.798772,-1.224643,1.071719,0.592486,-0.148045,0.999619,1
0.367951,0.362658,-1.516956,0.899667,0.276438,-1.455927,0.492937,0.379426,-0.788098,0.038056,0.793442,0.460364,0.123096,1.546489,-0.001494,0.533988,1
0.409702,0.270886,0.379376,0.409429,-0.442960,0.827838,0.432331,-0.297299,0.724112,0.557032,-0.422179,0.206731,1.048059,-1.470133,-1.171610,-0.513234,1
0.562479,-0.704804,-0.101057,-1.598046,-0.165236,2.627364,-0.994730,0.976858,0.517067,-0.085645,1.287178,-0.052179,1.354401,0.908828,-0.749323,-1.665616,1
0.112656,-0.725837,0.568912,-1.300330,0.684151,-1.424113,-1.108780,-0.363473,0.803154,0.916236,0.073328,-0.253158,0.292846,-0.613655,0.006911,0.694486,1
-0.422480,-0.759036,1.425224,-1.367596,0.696173,1.681155,-1.157591,-0.906588,-0.323950,0.774839,-0.820814,1.575286,1.074027,0.525249,0.498614,-0.481447,1
-1.406461,-0.453854,0.019164,-1.385535,-0.988118,0.148124,-0.553479,-0.285535,-0.932128,0.319791,0.288951,1.213834,0.125927,-0.436083,-0.627339,-0.338069,0
2.657605,0.486802,0.786106,1.424790,0.908163,0.053652,0.608639,-1.690998,2.467812,1.152417,-2.315099,0.630000,0.587924,0.270580,1.295180,-0.703156,0
0.775137,1.509969,0.167726,1.919759,-3.365676,-0.257498,2.498429,-0.845692,0.705064,-0.396801,-0.048111,0.052662,-0.296658,-2.140608,1.691575,1.830893,0
1.644268,0.377464,0.207993,1.204275,0.950284,-0.608722,0.447633,0.875740,0.044984,-1.999692,2.443511,-1.353454,0.513774,-0.570604,-0.008839,-0.638577,1
-0.806142,-0.526689,1.299120,-0.342227,1.983758,0.200316,-0.951439,0.508643,0.334854,-0.457785,-1.366712,-1.628527,-0.900685,0.075886,-0.372794,-0.051510,1
0.033960,-0.514882,-0.824151,-0.490511,1.553549,-1.792981,-0.892018,-2.018671,1.220303,0.818497,1.104754,0.728718,-0.718968,-0.026611,0.952847,0.944607,1
0.310930,1.168946,-0.547330,2.436197,-0.255814,-1.443983,1.702124,-1.030026,1.550414,-0.600475,-1.205468,-0.222894,0.788956,-1.781979,-0.167249,0.713939,0
0.496866,-0.671653,0.258512,-1.066334,0.971746,0.832119,-1.059453,-0.983374,0.975668,-0.362778,-1.328139,0.180817,-0.339379,0.590701,-0.156464,-1.878646,1
-1.256355,0.389173,1.297155,1.451698,1.499336,0.063364,0.410209,-0.469619,0.746670,1.112628,-0.659441,0.892280,1.583829,-0.302679,1.018896,-0.582759,1
-0.271438,-0.255034,1.368765,-1.147682,-1.468198,-0.433676,-0.220861,0.146109,-0.162815,0.577260,0.310760,-0.995824,-1.431566,0.779378,0.360734,1.117501,0
-1.152959,-0.534961,1.895091,-0.374822,1.947586,0.616259,-0.959733,1.268459,0.585113,1.150369,-0.231283,-2.286894,1.212917,1.808908,-0.559545,1.100262,1
0.783616,0.335113,-0.090470,0.459735,-0.663663,-0.980763,0.546260,1.739002,-1.080733,-0.663907,0.390204,0.684397,-0.046699,0.257480,-0.244199,-0.584478,1
-1.013228,0.408407,-0.945974,1.026915,0.345329,-1.134018,0.551762,0.026497,1.219477,0.213655,0.977708,1.628083,-0.915120,-0.346016,-0.944007,0.696777,1
1.317795,0.638408,2.167982,0.835385,-1.364327,0.093829,1.050531,0.434717,-0.252466,-0.068090,0.533002,2.655880,0.305797,-0.055651,0.262668,0.315166,0
-1.317389,0.240527,-2.190565,0.860644,0.836201,0.121689,0.262462,-0.602144,0.218774,-0.439853,0.375838,-0.139445,-0.404385,0.504960,1.867065,1.113527,0
1.045067,0.310132,-0.361337,1.190890,1.278993,-0.479895,0.318584,-0.750963,0.592052,-0.881477,0.527124,0.179299,-0.755542,-1.681530,0.964291,0.480703,1
0.458842,0.367501,-0.394932,1.367791,1.408260,-0.093367,0.388115,1.040002,-2.441720,1.507975,-0.143046,-0.336862,-0.620597,0.163347,-0.329320,0.711169,1
2.676059,0.573266,-0.244859,0.580142,-1.645589,0.671767,0.984859,1.004515,-0.894778,0.908096,1.048319,-0.450726,0.423429,1.971587,2.283080,0.767071,0
-0.795409,0.326191,0.383295,0.769017,0.149247,-0.975964,0.453186,0.486675,-1.133846,1.014039,2.620393,0.162250,1.421538,0.458214,-0.957425,-0.163415,1
-2.231577,-0.660825,1.019521,-1.164502,0.670756,0.033548,-1.014197,-0.103378,0.541826,-1.129348,-0.937785,-0.002314,-0.045288,-1.566291,0.908291,-0.440539,1
2.346231,-0.831062,-1.193401,-1.780372,0.062266,-1.029023,-1.198315,-0.372977,-1.556403,0.666960,-0.826727,-1.964924,1.165664,-0.827869,-0.508059,1.064411,1
-1.048545,0.805493,1.763004,1.114668,-1.571401,-0.858652,1.310665,-0.848250,0.150804,-0.403292,-0.290661,2.317716,-1.067468,0.417945,-0.150389,-0.826739,0
-0.080493,0.246808,-0.509846,0.548417,0.030195,-0.647079,0.351066,-0.119873,-1.904066,-0.514909,2.546178,-0.458640,0.461943,0.708120,1.620912,0.059874,0
-0.707126,-0.501943,-0.989547,-1.211804,-0.300005,0.108660,-0.690416,1.058515,-0.426694,-1.422021,-0.274586,0.090060,-2.043076,0.184524,0.101838,0.713772,0
-0.121790,-0.174431,-0.590356,-0.327384,0.127580,-0.147214,-0.262822,-0.732018,0.413120,-0.278939,-0.617319,-1.648819,0.935817,-0.078870,0.938208,-1.276487,0
0.154854,0.282801,0.476557,1.010782,0.980381,1.062939,0.308867,-0.156877,-0.104915,-0.404584,-1.129397,0.886287,-0.760023,-0.104861,0.628513,-1.013693,1
0.359484,-0.103836,-0.253371,-0.727367,-1.241080,0.090417,-0.026395,0.957233,1.147418,0.195366,-0.558270,-2.306794,0.817729,-2.480155,-1.507569,0.605872,0
1.110840,-0.555711,0.301759,-0.686727,1.287635,0.186543,-0.924329,0.057037,0.784301,0.381460,-1.354541,-0.123958,-0.259309,-0.755156,0.290978,0.301852,1
0.127802,-0.627425,0.486510,-1.797932,-1.075429,0.905016,-0.793847,-0.302826,-0.193956,-1.174880,-0.682721,-1.025252,-0.764701,2.691019,-0.963286,2.623005,0
-0.532258,-0.530675,1.222281,-0.266410,2.192699,0.227735,-0.977790,-0.703055,-0.447646,-0.920619,0.254773,2.281877,0.502596,0.113458,-0.099441,0.004122,1
1.018779,0.500781,-0.091258,0.459835,-1.553650,-1.571222,0.871800,0.205263,-0.816388,0.345047,-1.106359,0.608111,-0.180912,1.257712,-1.585498,0.803652,0
0.190755,-0.627791,0.038795,-0.562477,1.982279,-0.202136,-1.096325,-1.006946,0.293774,3.064949,-1.892213,-0.199092,-0.075589,-2.427268,0.671882,-1.799790,1
0.810279,0.186013,1.820903,-0.539056,-2.332844,0.861436,0.497209,-2.044219,-0.690827,-0.753130,0.254144,0.237754,0.239747,0.259133,0.610142,1.599079,1
-0.190803,0.294127,0.818987,0.584667,-0.134416,0.325147,0.435201,-0.373822,-0.188655,-0.324787,-1.012241,-1.032066,0.312439,1.369794,2.086437,-0.243105,1
-0.182794,-0.096254,0.143276,-0.853759,-1.594431,-0.407153,0.019375,-0.526099,-0.154421,1.195475,0.861958,2.129916,-0.025969,-0.267477,0.712488,-1.133442,0
0.073927,1.139536,-0.782806,2.091057,-0.951437,0.606973,1.728630,0.158768,-0.555872,-1.859549,-0.266275,-1.085710,-0.844006,0.809254,-0.811883,-1.086432,0
-0.516399,0.611285,-0.364746,0.698728,-1.556584,-0.363890,1.030609,-0.724767,1.219701,-1.734853,-0.441364,2.162131,-1.332099,-1.629099,-0.494491,0.050980,0
0.768236,0.392571,-1.340465,0.911560,0.145113,0.336175,0.548816,-0.001062,0.253725,-0.264075,-1.074819,0.463965,-2.225314,-1.041777,0.854410,0.293367,1
-0.221468,0.923290,0.534989,1.231682,-1.914978,0.440886,1.513575,0.575874,0.315061,0.477662,-0.794912,-0.424208,1.521788,-1.578856,-0.874006,-0.502148,0
-2.506651,-0.072571,-1.562090,-1.011645,-2.112210,-0.747834,0.104481,-1.033088,0.807529,-0.252229,0.400654,1.195048,-0.135026,-0.062864,0.553829,-0.760080,0
-0.420642,0.086502,-0.055157,-0.686296,-2.162291,0.744418,0.337617,0.069072,-0.276806,-0.858262,-0.188463,0.215120,-0.793173,0.109135,-0.944691,-0.328969,0
-0.045791,0.791873,-0.267185,1.045640,-1.668946,0.022794,1.300760,-0.547080,0.164370,-0.130354,-1.645099,-1.133038,-0.530694,-0.641949,-2.413883,0.975625,0
-0.282750,-0.645984,-0.980007,-0.959684,1.097598,-1.019630,-1.035059,-0.413190,-0.569075,-0.140304,1.452243,-1.135994,2.057152,0.667095,-0.648467,0.995909,1
-0.338057,-0.692995,0.908401,-0.946356,1.383182,1.745417,-1.130699,-1.165882,1.214516,-0.079724,0.139183,1.512705,-0.889810,0.380425,-0.014381,0.812896,1
0.295463,-0.488088,1.016295,-0.749286,0.769524,1.045353,-0.776158,0.305072,0.173415,-0.553858,0.242831,0.719726,1.127557,-0.113000,0.311688,-0.206416,1
0.091608,1.335833,0.486310,1.853175,-2.594629,-2.008986,2.172487,-0.046856,0.996193,-1.168038,-0.978466,-1.708102,1.003689,0.853016,-0.987828,1.624414,1
-0.519450,-0.369413,0.483058,-0.601889,0.496378,0.107962,-0.578944,-1.981305,-1.599827,1.632461,1.306641,1.030279,-0.358047,-0.934246,-1.254582,-0.497358,0
-0.008839,-0.704361,0.742106,-1.066089,1.148111,0.543769,-1.123789,-0.955144,0.795369,-0.234926,-1.159186,-1.067219,-0.157851,0.075203,1.659254,2.109574,1
-0.137700,-0.271584,0.181070,-0.274877,0.779507,0.758606,-0.466567,0.529031,-0.891401,-0.093639,-1.498302,-0.697135,-0.798943,0.632549,0.263157,-1.271409,0
-0.403197,-0.070434,1.894548,-1.188199,-2.560373,0.547216,0.151802,-1.453389,-0.290515,0.686823,0.277803,0.511597,1.063173,-1.066049,-1.072036,-1.928038,0
-1.865196,-0.667881,-0.228602,-0.985977,1.150233,0.119784,-1.071669,2.471235,-0.420899,0.232978,0.524903,0.355154,0.929769,0.060967,0.696337,-0.952063,1
0.052251,0.562331,-2.436186,2.010491,1.950958,-0.700021,0.614008,0.806737,0.959195,0.647614,-1.695972,0.159259,-0.127692,0.725507,0.389620,-1.753565,1
-0.037969,0.209315,0.309791,0.632751,0.440255,0.628400,0.256788,-0.126297,-0.660330,-0.406492,0.289220,-1.102716,0.917958,-1.170434,1.078364,-1.041174,1
3.070416,-0.153631,1.178229,-0.862184,-1.306954,-0.371995,-0.091321,-0.282818,1.152882,1.740957,1.189500,0.009294,-0.563989,0.275951,-1.363030,2.290957,0
0.499223,-0.367590,-1.435499,-1.021731,-0.551842,0.565307,-0.472816,0.033286,0.058449,-0.634828,0.561919,-0.300449,-0.362986,-1.168222,1.329969,-0.739379,0
0.688518,1.387060,0.309396,2.129973,-2.185278,-0.462579,2.205549,1.012667,1.291421,-1.240333,-1.184401,1.198040,-1.771977,-0.582068,-0.638827,1.766339,0
-2.235555,0.099894,-0.946383,0.664172,1.105955,-0.023263,0.034084,-0.485594,-1.242111,-0.357392,1.536004,1.409968,-0.340417,0.324153,0.789794,-1.251315,1
0.430787,-0.849080,-1.106425,-1.688719,0.385781,-1.898073,-1.256109,-2.593260,-0.126177,1.604642,-0.017874,-0.151008,-0.075536,0.297808,2.408484,-0.284992,1
1.326969,-0.669800,-1.481906,-1.051904,0.997479,-0.831706,-1.059336,0.078584,0.761142,-1.056721,-2.112796,0.131369,0.316467,-1.086352,0.667699,-0.410281,1
0.796780,0.264178,1.258406,0.941195,0.908341,1.892661,0.289265,-0.872539,-1.873180,0.621069,-0.851257,2.562157,-0.689234,-1.532582,0.673802,0.512621,1
-0.816142,0.150758,-1.748542,1.352638,2.535464,-0.792351,-0.034117,1.760336,-0.728873,-0.267408,-1.207935,-0.459004,-0.931732,0.153938,0.203898,0.867858,1
1.128121,-0.655258,1.402259,-0.965918,1.132016,0.682809,-1.051762,0.664669,-0.718167,2.180796,-0.002835,0.830057,1.670938,-1.470657,0.689894,-2.458238,1
-1.579775,-0.678075,-0.811541,-1.023384,1.112485,-1.415891,-1.082563,-1.208781,0.485120,0.688794,0.696121,-1.820463,0.350539,0.160160,0.708549,-1.635136,1
-0.896338,-0.689542,-0.341455,-1.009084,1.209479,-0.237436,-1.108592,0.027584,-0.314452,0.483739,0.932693,0.397815,-0.988698,-0.262212,-0.050581,0.368564,1
0.151179,0.785267,-1.813432,1.067808,-1.578620,0.018444,1.282364,0.737348,-1.023167,-1.603919,0.797504,0.497629,0.779049,-0.606855,-0.250921,-1.517492,0
0.035158,-0.649317,-0.150303,-0.816730,1.469090,-0.488015,-1.076526,-0.241672,-0.823953,-1.640168,0.214887,0.301184,1.150325,-1.370057,1.121902,0.114373,1
-0.665667,-0.591332,1.540932,-1.616988,-0.821841,0.288101,-0.767112,-1.138439,0.420422,-1.785040,-1.216375,1.508362,2.537648,-1.085565,0.623066,-1.782419,0
-0.009996,0.708767,0.645060,1.156123,-0.949103,-0.382393,1.110458,-1.075937,0.176912,-0.031175,0.647779,-0.926993,-0.268554,1.532471,0.871669,0.985164,0
0.974812,0.696530,-0.447974,1.291603,-0.548252,-0.179167,1.053319,-0.352308,1.595028,1.958137,1.336139,-0.800465,-0.128452,-0.976183,-0.892588,-0.781300,0
0.843993,0.240509,0.255566,1.847610,3.277433,0.148541,0.021360,0.436464,0.795735,0.792749,0.434851,0.589102,1.432248,-1.459904,-0.841520,0.582848,1
0.544318,0.387167,0.285515,1.222617,0.943510,-0.003564,0.462221,0.133653,1.086709,-0.066771,-0.528003,1.058752,-0.163165,0.079352,-2.968891,0.421685,1
-1.358093,1.329685,0.425433,2.055333,-2.061582,0.930849,2.111029,1.138760,-0.149180,0.365462,0.104101,0.559944,-0.448295,1.219844,0.110795,-0.311945,0
